date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,adm2_name,cum_confirmed_cases_imputed,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,no_gathering,transit_suspension,work_from_home,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt_popwt,work_from_home_opt_popwt,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
2020-03-04,Chungcheongbuk-do,KOR,12,0,1,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,04mar2020,3,3,2020,4,Chungcheongbuk-do,0,2.397895,2.484907,0.0909091,0.0909091,0,0,0,0,0,NA,NA,1,1,0,0,0.03043907,-0.02621328,-0.0041242,KOR,0.0909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-05,Chungcheongbuk-do,KOR,15,0,1,14,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,05mar2020,4,3,2020,5,Chungcheongbuk-do,0,2.639057,2.70805,0.2411621,0.2727273,0.2411621,0,0,0,0,NA,NA,1,1,0,0,0.18005604,-0.02621328,-0.00348821,KOR,0.2411621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-06,Chungcheongbuk-do,KOR,20,0,1,19,36.701,127.818,5,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,06mar2020,5,3,2020,6,Chungcheongbuk-do,0,2.944439,2.995732,0.3053815,0.3571429,0.3053815,0,0,0,0,NA,NA,1,1,0,0,0.20688378,-0.02621328,0.03390352,KOR,0.3053815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-07,Chungcheongbuk-do,KOR,24,0,2,22,36.701,127.818,4,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,07mar2020,6,3,2020,7,Chungcheongbuk-do,0,3.091043,3.178054,0.1466036,0.2105263,0.1466036,0,0,0,0,NA,NA,1,1,0,0,0.08359379,-0.02621328,-0.00158444,KOR,0.1466036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-08,Chungcheongbuk-do,KOR,25,0,3,22,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,08mar2020,0,3,2020,8,Chungcheongbuk-do,0,3.091043,3.218876,0.0454545,0.0454545,0,0,0,0,0,NA,NA,1,1,0,0,-0.02295459,-0.02621328,0.00381491,KOR,0.0454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-09,Chungcheongbuk-do,KOR,26,0,3,23,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,09mar2020,1,3,2020,9,Chungcheongbuk-do,0,3.135494,3.258096,0.0444517,0.0454545,0.0444517,0,0,0,0,NA,NA,1,1,0,0,5.0437e-4,-0.02621328,-0.02064689,KOR,0.0444517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-10,Chungcheongbuk-do,KOR,27,0,3,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,10mar2020,2,3,2020,10,Chungcheongbuk-do,0,3.178054,3.295837,0.0425596,0.0434783,0.0425596,0,0,0,0,NA,NA,1,1,0,0,-0.013701,-0.02621328,-0.00833361,KOR,0.0425596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-11,Chungcheongbuk-do,KOR,27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,11mar2020,3,3,2020,11,Chungcheongbuk-do,0,3.135494,3.295837,0,0,-0.0425596,0,0,0,0,NA,NA,1,1,0,0,-0.03968204,-0.02621328,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-12,Chungcheongbuk-do,KOR,27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,12mar2020,4,3,2020,12,Chungcheongbuk-do,0,3.135494,3.295837,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04031803,-0.02621328,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-13,Chungcheongbuk-do,KOR,28,0,4,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,13mar2020,5,3,2020,13,Chungcheongbuk-do,0,3.178054,3.332205,0.0425596,0.0434783,0.0425596,0,0,0,0,NA,NA,1,1,0,0,-0.03515015,-0.02621328,0.03390352,KOR,0.0425596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-14,Chungcheongbuk-do,KOR,31,0,5,26,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,14mar2020,6,3,2020,14,Chungcheongbuk-do,0,3.258096,3.433987,0.0800426,0.125,0.0800426,0,0,0,0,NA,NA,1,1,0,0,0.03782079,-0.02621328,-0.00158444,KOR,0.0800426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-15,Chungcheongbuk-do,KOR,31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,15mar2020,0,3,2020,15,Chungcheongbuk-do,0,3.258096,3.433987,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04762116,-0.02621328,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-16,Chungcheongbuk-do,KOR,31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,16mar2020,1,3,2020,16,Chungcheongbuk-do,0,3.258096,3.433987,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.00237138,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-17,Chungcheongbuk-do,KOR,32,0,5,27,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,17mar2020,2,3,2020,17,Chungcheongbuk-do,0,3.295837,3.465736,0.0384615,0.0384615,0.0377405,0,0,0,0,NA,NA,1,1,0,0,0.02377688,-0.02621328,-0.00833361,KOR,0.0384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-18,Chungcheongbuk-do,KOR,33,0,5,28,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,18mar2020,3,3,2020,18,Chungcheongbuk-do,0,3.332205,3.496508,0.037037,0.037037,0.0363677,0,0,0,0,NA,NA,1,1,0,0,0.01814298,-0.02621328,-0.0041242,KOR,0.037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-19,Chungcheongbuk-do,KOR,33,0,6,27,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,19mar2020,4,3,2020,19,Chungcheongbuk-do,0,3.295837,3.496508,0,0,-0.0363677,0,0,0,0,NA,NA,1,1,0,0,-0.01953005,-0.02621328,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-20,Chungcheongbuk-do,KOR,34,0,8,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,20mar2020,5,3,2020,20,Chungcheongbuk-do,0,3.258096,3.526361,0.037037,0.037037,-0.0377405,0,0,0,0,NA,NA,1,1,0,0,-0.01988475,-0.02621328,0.03390352,KOR,0.037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-21,Chungcheongbuk-do,KOR,35,0,9,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,21mar2020,6,3,2020,21,Chungcheongbuk-do,0,3.258096,3.555348,0.0384615,0.0384615,0,0,0,0,0,NA,NA,1,1,0,0,0.01702771,-0.02621328,-0.00158444,KOR,0.0384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-22,Chungcheongbuk-do,KOR,38,0,9,29,36.701,127.818,3,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,22mar2020,0,3,2020,22,Chungcheongbuk-do,0,3.367296,3.637586,0.1091993,0.1153846,0.1091993,0,0,1,0,NA,NA,1,1,0,1,0.08763119,-0.02621328,0.00381491,KOR,0.1091993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-23,Chungcheongbuk-do,KOR,38,0,11,27,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,23mar2020,1,3,2020,23,Chungcheongbuk-do,0,3.295837,3.637586,0,0,-0.0714588,0,0,0,0,NA,NA,1,1,0,1,-0.00741639,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-24,Chungcheongbuk-do,KOR,38,0,13,25,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,24mar2020,2,3,2020,24,Chungcheongbuk-do,0,3.218876,3.637586,0,0,-0.076961,0,0,0,0,NA,NA,1,1,0,1,-0.01972967,-0.02621328,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-25,Chungcheongbuk-do,KOR,39,0,14,25,36.701,127.818,1,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,25mar2020,3,3,2020,25,Chungcheongbuk-do,0,3.218876,3.663562,0.04,0.04,0,0,0,0,0,NA,NA,1,1,0,1,0.01606093,-0.02621328,-0.0041242,KOR,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-26,Chungcheongbuk-do,KOR,41,0,17,24,36.701,127.818,2,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,26mar2020,4,3,2020,26,Chungcheongbuk-do,0,3.178054,3.713572,0.08,0.08,-0.040822,0,0,0,0,NA,NA,1,1,0,1,0.05542494,-0.02621328,-0.00348821,KOR,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-27,Chungcheongbuk-do,KOR,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,27mar2020,5,3,2020,27,Chungcheongbuk-do,0,2.995732,3.713572,0,0,-0.1823215,0,0,0,1,NA,NA,1,1,0,1,-0.02827154,-0.02621328,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-28,Chungcheongbuk-do,KOR,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,28mar2020,6,3,2020,28,Chungcheongbuk-do,0,2.995732,3.713572,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.03152385,-0.02621328,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-29,Chungcheongbuk-do,KOR,44,0,21,23,36.701,127.818,3,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,29mar2020,0,3,2020,29,Chungcheongbuk-do,0,3.135494,3.78419,0.1397619,0.15,0.1397619,0,0,0,0,NA,NA,1,1,0,1,0.10283873,-0.02621328,0.00381491,KOR,0.1397619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-30,Chungcheongbuk-do,KOR,44,0,21,23,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,30mar2020,1,3,2020,30,Chungcheongbuk-do,0,3.135494,3.78419,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.0124614,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-31,Chungcheongbuk-do,KOR,44,0,22,22,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,31mar2020,2,3,2020,31,Chungcheongbuk-do,0,3.091043,3.78419,0,0,-0.0444517,0,0,0,0,NA,NA,1,1,0,1,-0.02477468,-0.02621328,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-01,Chungcheongbuk-do,KOR,44,0,23,21,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Chungcheongbuk-do,0,3.044523,3.78419,0,0,-0.04652,0,0,0,0,NA,NA,1,1,0,1,-0.03402909,-0.02621328,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-02,Chungcheongbuk-do,KOR,45,0,24,21,36.701,127.818,1,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Chungcheongbuk-do,0,3.044523,3.806663,0.047619,0.047619,0,0,0,0,0,NA,NA,1,1,0,1,0.01295396,-0.02621328,-0.00348821,KOR,0.047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-03,Chungcheongbuk-do,KOR,45,0,25,20,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Chungcheongbuk-do,0,2.995732,3.806663,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,1,-0.07205682,-0.02621328,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-04,Chungcheongbuk-do,KOR,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Chungcheongbuk-do,0,2.833213,3.806663,0,0,-0.162519,0,0,0,0,NA,NA,1,1,0,1,-0.03656886,-0.02621328,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-05,Chungcheongbuk-do,KOR,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Chungcheongbuk-do,0,2.833213,3.806663,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.04701322,-0.02621328,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-06,Chungcheongbuk-do,KOR,45,0,29,16,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Chungcheongbuk-do,0,2.772589,3.806663,0,0,-0.0606246,0,0,0,0,NA,NA,1,1,0,1,-0.02255142,-0.02621328,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-02-28,Chungcheongnam-do,KOR,46,0,0,46,36.525,126.831,27,2120995,0,0,1,0,0,0,1,0,0,4,1,1,1,0,NA,NA,5,28feb2020,5,2,2020,28,Chungcheongnam-do,0,3.828641,3.828641,0.8842025,1.421053,0.8842025,0,0,0,0,NA,NA,0,1,0,0,0.75207456,-0.0133711,0.03390352,KOR,0.8842025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-02-29,Chungcheongnam-do,KOR,63,0,0,63,36.525,126.831,17,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,NA,NA,6,29feb2020,6,2,2020,29,Chungcheongnam-do,0,4.143135,4.143135,0.3144932,0.3695652,0.3144932,0,1,0,0,NA,NA,1,1,0,0,0.19869854,-0.0133711,-0.00158444,KOR,0.3144932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-01,Chungcheongnam-do,KOR,77,0,0,77,36.525,126.831,14,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,NA,NA,6,01mar2020,0,3,2020,1,Chungcheongnam-do,0,4.343805,4.343805,0.2006707,0.2222222,0.2006707,0,0,0,0,NA,NA,1,1,0,0,0.11941939,-0.0133711,0.00381491,KOR,0.2006707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-02,Chungcheongnam-do,KOR,80,0,0,80,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,02mar2020,1,3,2020,2,Chungcheongnam-do,0,4.382027,4.382027,0.038961,0.038961,0.0382214,0,0,0,0,NA,NA,1,1,0,0,-0.01782849,-0.0133711,-0.02064689,KOR,0.038961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-03,Chungcheongnam-do,KOR,82,0,0,82,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,03mar2020,2,3,2020,3,Chungcheongnam-do,0,4.406719,4.406719,0.025,0.025,0.0246925,0,0,0,0,NA,NA,1,1,0,0,-0.0441028,-0.0133711,-0.00833361,KOR,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-04,Chungcheongnam-do,KOR,85,0,0,85,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,04mar2020,3,3,2020,4,Chungcheongnam-do,0,4.442651,4.442651,0.0365854,0.0365854,0.0359321,0,0,0,0,NA,NA,1,1,0,0,-0.03672684,-0.0133711,-0.0041242,KOR,0.0365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-05,Chungcheongnam-do,KOR,90,0,0,90,36.525,126.831,5,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,05mar2020,4,3,2020,5,Chungcheongnam-do,0,4.49981,4.49981,0.0571585,0.0588235,0.0571585,0,0,0,0,NA,NA,1,1,0,0,-0.01678973,-0.0133711,-0.00348821,KOR,0.0571585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-06,Chungcheongnam-do,KOR,94,0,1,93,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,06mar2020,5,3,2020,6,Chungcheongnam-do,0,4.532599,4.543295,0.0444444,0.0444444,0.0327897,0,0,0,0,NA,NA,1,1,0,0,-0.06689549,-0.0133711,0.03390352,KOR,0.0444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-07,Chungcheongnam-do,KOR,98,0,1,97,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,07mar2020,6,3,2020,7,Chungcheongnam-do,0,4.574711,4.584968,0.0421114,0.0430108,0.0421114,0,0,0,0,NA,NA,1,1,0,0,-0.03374058,-0.0133711,-0.00158444,KOR,0.0421114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-08,Chungcheongnam-do,KOR,102,0,1,101,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,08mar2020,0,3,2020,8,Chungcheongnam-do,0,4.61512,4.624973,0.0404096,0.0412371,0.0404096,0,0,0,0,NA,NA,1,1,0,0,-0.04084176,-0.0133711,0.00381491,KOR,0.0404096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-09,Chungcheongnam-do,KOR,104,0,1,103,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,09mar2020,1,3,2020,9,Chungcheongnam-do,0,4.634729,4.644391,0.019802,0.019802,0.0196085,0,0,0,0,NA,NA,1,1,0,0,-0.03698755,-0.0133711,-0.02064689,KOR,0.019802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-10,Chungcheongnam-do,KOR,114,0,1,113,36.525,126.831,10,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,10mar2020,2,3,2020,10,Chungcheongnam-do,0,4.727388,4.736198,0.092659,0.0970874,0.092659,0,0,0,0,NA,NA,1,1,0,0,0.02355619,-0.0133711,-0.00833361,KOR,0.092659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-11,Chungcheongnam-do,KOR,114,0,5,109,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,11mar2020,3,3,2020,11,Chungcheongnam-do,0,4.691348,4.736198,0,0,-0.0360398,0,0,0,0,NA,NA,1,1,0,0,-0.05252423,-0.0133711,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-12,Chungcheongnam-do,KOR,115,0,8,107,36.525,126.831,1,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,12mar2020,4,3,2020,12,Chungcheongnam-do,0,4.672829,4.744932,0.0091743,0.0091743,-0.0185194,0,0,0,0,NA,NA,1,1,0,0,-0.04398591,-0.0133711,-0.00348821,KOR,0.0091743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-13,Chungcheongnam-do,KOR,115,0,9,106,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,13mar2020,5,3,2020,13,Chungcheongnam-do,0,4.663439,4.744932,0,0,-0.0093894,0,0,0,0,NA,NA,1,1,0,0,-0.09055195,-0.0133711,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
